getAnswerDur,showChoiceDur,showResultDur,isiDur,itiDur,iriDur,rpeHighMax,rpeLowMax,pCongruent,maxIncongInARow,blockCond,participant,session,condition,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_8.keys,key_resp_8.rt,rating_all_t.response,rating_all_t.rt,rating_all_t.tStart,rndRatTrial.thisRepN,rndRatTrial.thisTrialN,rndRatTrial.thisN,rndRatTrial.thisIndex,rndRatTrial.ran,Emo,Labs,Labs2,key_resp_9.keys,key_resp_9.rt,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,key_resp_5.keys,key_resp_5.rt,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,key_resp_6.keys,key_resp_6.rt,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,alt_choices2,pic_choices2,TopAlt_Choice2,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,key_resp_7.keys,key_resp_7.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,currSlide,currImage,currText,OC2Loop.thisRepN,OC2Loop.thisTrialN,OC2Loop.thisN,OC2Loop.thisIndex,OC2Loop.ran,targetHappiness,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,choiceKey.keys,choiceKey.rt,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,highAmount,finalWinnings,cashBonus,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,logWinningsLoop.ran
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,69.44444444,3.915,2.004,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.6467,space,2.1771,35.55556403,4.1484,0,0,0,0,1,rest (looking at a fixed cross),001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96296579,3.4857,0,1,1,1,1,stand up,002.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74074639,1.4835,0,2,2,2,1,stretch,003.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.18519366,1.9872,0,3,3,3,1,make a drink,004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.18518519,2.3166,0,4,4,4,1,scroll social media,005.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.62963528,1.9214,0,5,5,5,1,listen to music,006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.62962398,2.0974,0,6,6,6,1,daydream,007.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.62963528,1.4232,0,7,7,7,1,watch a short animation,008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66666667,2.3213,0,8,8,8,1,read a novel,009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.07408255,1.7311,0,9,9,9,1,read the news,010.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.59260107,2.78,0,10,10,10,1,gambling game,011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,38.51852417,3.9332,2.0092,,,,,,,,,,,,,,,,,,,daydream,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,53.14815663,2.9775,2.0035,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,45.74074922,3.8193,2.014,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-36.48147583,4.1438,2.005,,,,,,,,,,,,,,,,,,,,,,,,,space,3.7881,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,18.1481538,4.6858,2.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-19.25926208,6.6629,2.0062,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,,,2.007,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,19.6296268,2.9056,2.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-26.85185185,2.732,2.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,,,2.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,19.81482329,3.2054,2.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-17.96295731,6.4633,2.0137,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-36.48147583,3.1994,2.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-23.88889171,4.2086,2.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-13.51851004,5.6704,2.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-29.62962963,3.7244,2.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,19.44444444,4.0375,2.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,15.74074074,4.5393,2.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,23.33333051,3.732,2.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-30.92592027,3.0805,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-20.37037037,3.4258,2.0053,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,60f4bcceacb5bfe7cd06d647,409E16EA-BDFC-462D-B5CC-1CD78786037F,0,2023-08-15_15h19.41.734,Pilot_VExplicitOC_RG,2022.2.5,Win32,62.64879088,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,31.29629912,3.7917,2.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
