getAnswerDur,showChoiceDur,showResultDur,isiDur,itiDur,iriDur,rpeHighMax,rpeLowMax,pCongruent,maxIncongInARow,blockCond,participant,session,condition,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_8.keys,key_resp_8.rt,rating_all_t.response,rating_all_t.rt,rating_all_t.tStart,rndRatTrial.thisRepN,rndRatTrial.thisTrialN,rndRatTrial.thisN,rndRatTrial.thisIndex,rndRatTrial.ran,Emo,Labs,Labs2,key_resp_9.keys,key_resp_9.rt,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,key_resp_5.keys,key_resp_5.rt,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,key_resp_6.keys,key_resp_6.rt,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,alt_choices2,pic_choices2,TopAlt_Choice2,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,key_resp_7.keys,key_resp_7.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,currSlide,currImage,currText,OC2Loop.thisRepN,OC2Loop.thisTrialN,OC2Loop.thisN,OC2Loop.thisIndex,OC2Loop.ran,targetHappiness,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,choiceKey.keys,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,highAmount,choiceKey.rt,finalWinnings,cashBonus,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,logWinningsLoop.ran
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-9.444441619,2.8135,2.0161,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.0047,space,2.1165,-31.29629912,2.7223,0,0,0,0,1,rest (looking at a fixed cross),001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.25926067,1.9634,0,1,1,1,1,stand up,002.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9259231,1.398,0,2,2,2,1,stretch,003.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.92593158,1.2639,0,3,3,3,1,make a drink,004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.3148,0,4,4,4,1,scroll social media,005.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.81481764,1.3645,0,5,5,5,1,listen to music,006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.44445575,1.4477,0,6,6,6,1,daydream,007.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.5314,0,7,7,7,1,watch a short animation,008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.4977,0,8,8,8,1,read a novel,009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.3647,0,9,9,9,1,read the news,010.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.4478,0,10,10,10,1,gambling game,011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-60.74073933,3.4697,2.0162,,,,,,,,,,,,,,,,,,,scroll social media,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-7.407407407,4.6882,2.0063,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,100,3.863,2.0153,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,,,2.0155,,,,,,,,,,,,,,,,,,,,,,,,,space,6.1161,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,6.111116763,3.5709,2.0069,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-46.11111394,3.4306,2.0153,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-74.81481058,3.9453,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,97.22222222,3.445,2.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-2.222216571,3.6043,2.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-77.59258835,3.1847,2.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-3.148142497,2.6539,2.0072,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,100,4.0141,2.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,4.074082551,6.526,2.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-77.77777778,2.8546,2.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,100,3.1475,2.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-85.55555697,3.7311,2.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,98.14814815,3.2202,2.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,2.037034211,2.8642,2.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,100,4.0722,2.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-2.222216571,3.2974,2.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-90.74074074,4.2475,2.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,100,3.9931,2.012,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,6147a56ede21f199226e8b7a,44F6814A-551A-4583-832D-6D51C24D5E93,0,2023-08-25_18h19.25.113,Pilot_VExplicitOC_RG,2022.2.5,Win32,60.11783095,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-94.99999859,4.3148,2.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
