participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,48.6666743,3.4294,2.0184,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,-26.83333079,2.8563,2.0143,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,46.08333588,2.9268,2.0023,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF88491,53D0C6E2-03D8-45A7-9523-25A2C6F8E850,NA,2023-10-30_16h04.15.840,VExplicitOC_RO,2022.2.5,Win32,60.03121623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
