participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,100,4.8806,2.0032,0,0,0,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,-17.22222222,4.0357,2.0062,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,40,4.2432,2.0068,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF78887,77D97D03-C64B-40D0-AF4D-611E8D42B982,NA,2023-10-30_15h55.33.944,VExplicitOC_RO,2022.2.5,Win32,144.0507058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
