participant,session,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,47.33333333,6.221,2,0,0,0,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,100,4.451,2.015,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,-0.444444444,5.451,2,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.22222222,5.745,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.33333333,3.702,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,2.203,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDPRF70104,94F9B077-CFB5-4AB1-8300-A5D7A6AF1EE2,2023-10-30_18h01.52.175,VExplicitOC_RO,2022.2.5,MacIntel,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.33333333,2.103,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
