getAnswerDur,showChoiceDur,showResultDur,isiDur,itiDur,iriDur,rpeHighMax,rpeLowMax,pCongruent,maxIncongInARow,blockCond,participant,session,condition,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,key_resp_8.keys,key_resp_8.rt,rating_all_t.response,rating_all_t.rt,rating_all_t.tStart,rndRatTrial.thisRepN,rndRatTrial.thisTrialN,rndRatTrial.thisN,rndRatTrial.thisIndex,rndRatTrial.ran,Emo,Labs,Labs2,key_resp_9.keys,key_resp_9.rt,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,key_resp_5.keys,key_resp_5.rt,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,key_resp_6.keys,key_resp_6.rt,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,alt_choices2,pic_choices2,TopAlt_Choice2,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,key_resp_7.keys,key_resp_7.rt,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,instrLoop.ran,currSlide,currImage,currText,OC2Loop.thisRepN,OC2Loop.thisTrialN,OC2Loop.thisN,OC2Loop.thisIndex,OC2Loop.ran,targetHappiness,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,choiceKey.keys,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,trialLoop.ran,highAmount,choiceKey.rt,finalWinnings,cashBonus,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,logWinningsLoop.ran
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-43.14813967,4.6198,2.0147,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,37.976,space,7.9027,-82.77777919,4.3848,0,0,0,0,1,rest (looking at a fixed cross),001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.51851852,2.804,0,1,1,1,1,stand up,002.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.51851852,2.038,0,2,2,2,1,stretch,003.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.70369523,2.462,0,3,3,3,1,make a drink,004.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.66666384,3.5563,0,4,4,4,1,scroll social media,005.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.66666384,1.3552,0,5,5,5,1,listen to music,006.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.18518236,2.5868,0,6,6,6,1,daydream,007.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.18518236,1.6736,0,7,7,7,1,watch a short animation,008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.518527,2.2204,0,8,8,8,1,read a novel,009.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.77777636,3.7949,0,9,9,9,1,read the news,010.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.62962822,5.2219,0,10,10,10,1,gambling game,011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-54.07406842,4.0634,2.0216,,,,,,,,,,,,,,,,,,,scroll social media,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-33.51851569,3.2819,2.0107,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-70.92592451,2.9186,2.0146,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-56.48148148,4.0915,2.0073,,,,,,,,,,,,,,,,,,,,,,,,,space,12.1754,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-80.55555556,4.1759,2.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-65.1851866,3.8827,2.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-65.1851866,3.1498,2.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-80.37036613,3.5534,2.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-82.03703562,3.0327,2.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-74.07407407,3.3161,2.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-79.25925785,2.784,2.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-92.03703845,4.1184,2.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-97.0370328,3.3666,2.0117,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-92.22222081,3.0833,2.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-74.44444586,3.1695,2.013,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-69.07407266,3.4324,2.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-89.62962539,2.9923,2.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-94.25925502,2.8139,2.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,bored,"bored, not bored","more bored, less bored",,,-98.51851993,4.5253,2.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-78.33333192,4.5865,2.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",,,-94.99999859,3.0715,2.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,601867fe8e5c370dbff4fcef,FB3B7943-C5E1-4B5A-A3F6-56947542402E,0,2023-08-22_15h06.45.013,Pilot_VExplicitOC_RG,2022.2.5,Win32,61.60670281,,,,,,,,,,,,,,,happy,"unhappy, happy","less happy, more happy",,,-80.18518377,5.4635,2.0088,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
