participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,BottomAlt_Choice,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trials_FC_L.thisRepN,trials_FC_L.thisTrialN,trials_FC_L.thisN,trials_FC_L.thisIndex,trials_FC_L.ran
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,20.5078125,3.0798,2.027,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,39.84375,3.0625,2.0398,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,39.84375,2.9084,2.0095,0,2,2,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1171875,1.4092,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2265625,0.9419,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.703125,1.1954,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.59375,0.7822,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.203125,0.8822,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.15625,0.8553,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1328125,1.6615,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.9609375,1.7236,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT63488,NA,82AA42CC-434B-4F6A-9497-B8F183693BAA,2023-09-26_06h37.03.358,WP_VExplicitOC_HL,2022.2.5,Win32,21.03536044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.15625,1.5389,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
