participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,BottomAlt_Choice,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trials_FC_L.thisRepN,trials_FC_L.thisTrialN,trials_FC_L.thisN,trials_FC_L.thisIndex,trials_FC_L.ran
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,62.76041667,4.457,2.0373,0,0,0,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,48.95833333,3.1109,2.0355,0,1,1,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,57.55208333,3.2434,2.042,0,2,2,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT58298,3ZWFC4W1U06TG5T8FSYED2G79IQRFN,CB3B6B61-CB94-41F9-BF6E-434F2D9A7BB0,2023-09-27_18h57.37.997,WP_VExplicitOC_HL,2022.2.5,Win32,16.22928737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
