participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,BottomAlt_Choice,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trials_FC_L.thisRepN,trials_FC_L.thisTrialN,trials_FC_L.thisN,trials_FC_L.thisIndex,trials_FC_L.ran
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,14.53957997,3.3655,2.069,0,0,0,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,17.12439418,3.4896,2.0687,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,56.21970921,3.4731,2.1046,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT31218,3DOCMVPBTTDKPZEXK90ACNK6ACUNN9,6F838B78-D9C6-4C39-9DB7-EC35550A36E3,2023-09-27_10h51.25.165,WP_VExplicitOC_HL,2022.2.5,Win32,9.155329317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
