participant,session,completion,date,expName,psychopyVersion,OS,frameRate,rating_all.response,rating_all.rt,rating_all.tStart,rndRat1.thisRepN,rndRat1.thisTrialN,rndRat1.thisN,rndRat1.thisIndex,rndRat1.ran,Emo,Labs,Labs2,rating_alt.response,rating_alt.rt,AltC.thisRepN,AltC.thisTrialN,AltC.thisN,AltC.thisIndex,AltC.ran,alt_choices,pic_choices,TopAlt_Choice,rndRat2.thisRepN,rndRat2.thisTrialN,rndRat2.thisN,rndRat2.thisIndex,rndRat2.ran,rndRat3.thisRepN,rndRat3.thisTrialN,rndRat3.thisN,rndRat3.thisIndex,rndRat3.ran,trials_FC_H.thisRepN,trials_FC_H.thisTrialN,trials_FC_H.thisN,trials_FC_H.thisIndex,trials_FC_H.ran,rating_alt_2.response,rating_alt_2.rt,AltC2.thisRepN,AltC2.thisTrialN,AltC2.thisN,AltC2.thisIndex,AltC2.ran,BottomAlt_Choice,rndRat4.thisRepN,rndRat4.thisTrialN,rndRat4.thisN,rndRat4.thisIndex,rndRat4.ran,rndRat5.thisRepN,rndRat5.thisTrialN,rndRat5.thisN,rndRat5.thisIndex,rndRat5.ran,trials_FC_L.thisRepN,trials_FC_L.thisTrialN,trials_FC_L.thisN,trials_FC_L.thisIndex,trials_FC_L.ran
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,90.88541667,6.391,2.241,0,0,0,1,1,frustrated,"frustrated, not frustrated","more frustrated, less frustrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,92.1875,6.291,2.262,0,1,1,2,1,bored,"bored, not bored","more bored, less bored",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,92.96875,6.325,2.305,0,2,2,0,1,happy,"unhappy, happy","less happy, more happy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.72916667,7.04,0,0,0,0,1,rest (looking at a fixed cross),001.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.34375,4.045,0,1,1,1,1,stand up,002.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.94791667,3.517,0,2,2,2,1,stretch,003.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.05208333,4.105,0,3,3,3,1,make a drink,004.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.32291667,5.252,0,4,4,4,1,scroll social media,005.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.54166667,3.482,0,5,5,5,1,listen to music,006.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.375,3.532,0,6,6,6,1,daydream,007.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.35416667,3.546,0,7,7,7,1,watch a short animation,008.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUPAMT75168,NA,D26E50EA-6E79-48AD-84FE-96726154290C,2023-09-26_23h04.11.610,WP_VExplicitOC_HL,2022.2.5,Win32,1.936025958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.98958333,4.08,0,8,8,8,1,read a novel,009.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
